author,desc,plays,likes,shares,comments,link,song
PAINT IS LIFE,#satisfying #fyp #foryou,2000000,262100,15800,1224,https://v16m.tiktokcdn.com/689f014e34ffe778c350e960f43f198e/5eec4410/video/tos/useast2a/tos-useast2a-pve-0068/ce97578a12bc4e44b38f8a90c48e99b6/?a=1233&br=2954&bt=1477&cr=0&cs=0&dr=0&ds=3&er=&l=20200618225002010189074020588D3D4C&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=ams7eHY1bjo5dTMzZjczM0ApZmU1NjlmZWRlN2dlPDo4OWdxc3BrZDM2c2BfLS0xMTZzc18xNl4zNF9eXjNiXl4xNjQ6Yw%3D%3D&vl=&vr=,Lalala
Shanice Bergstrand,#duet with @skoodupcam This is my America #thisismybiggestfear #scaredisanunderstatment #blackisbeautful #lifeisprecious,284500,30500,11300,1107,https://v19.tiktokcdn.com/485f8420f94a2b5162187c5443780a58/5eec442f/video/tos/useast2a/tos-useast2a-ve-0068c003/91a58a8d429343a48a3fffda46249e0f/?a=1233&br=1252&bt=626&cr=0&cs=0&dr=0&ds=3&er=&l=20200618225002010189074020588D3D4C&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=MzR2NzQ8a3F4dTMzaDczM0ApODk2M2Y8O2Q2N2gzaTlnNWczNG8vXmlubjVfLS1jMTZzc14vXjY0LmBgXjI2M14uLl86Yw%3D%3D&vl=&vr=,original sound
Ronald Williams,BEHAVE CHILDREN!!! #fypchallenge #tiktokviral #trendy #foryou,15000000,2600000,131000,27900,https://v19.tiktokcdn.com/62fb7922ed20479394332ba39d3d3ff9/5eec4402/video/tos/useast2a/tos-useast2a-pve-0068/a733e3bc9cf44e2d927ba519bfdcc987/?a=1233&br=3244&bt=1622&cr=0&cs=0&dr=0&ds=3&er=&l=20200618225002010189074020588D3D4C&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=am50dmhsOjRxdTMzMzczM0ApZmRlNmU7ZmVpNzk2ZGhoNGdeLWJpNGEtNGRfLS0yMTZzc18wNDU2LzReMmIuY19eNi06Yw%3D%3D&vl=&vr=,original sound
Heather Brya,"An easy, delicious meal to try 😊 Love this video to save the recipe for later! #cookingvideo #foodlover #cookingtips",287600,23500,6373,123,https://v19.tiktokcdn.com/48afe2c2cf42bea2c0bec106854d013f/5eec4415/video/tos/useast2a/tos-useast2a-ve-0068c003/1a5be570c12a49828a839ea90c0bb665/?a=1233&br=3082&bt=1541&cr=0&cs=0&dr=0&ds=3&er=&l=20200618225002010189074020588D3D4C&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=MzlsM2ppdDQ0dDMzODczM0ApZTw3NzdpZmU3Nzo5M2VkaWdzMGY1aGVqLmVfLS0uMTZzc18wLzBeXmNfYC5iYjQxLi06Yw%3D%3D&vl=&vr=,original sound
franco,,3900000,54000,10400,875,https://v19.tiktokcdn.com/a1b170d18bbaccdd0a3fec6748c1cb1b/5eec4402/video/tos/useast2a/tos-useast2a-ve-0068c003/f825be828d0c458189bdc88ae664a1d7/?a=1233&br=3876&bt=1938&cr=0&cs=0&dr=0&ds=3&er=&l=20200618225002010189074020588D3D4C&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=ank8cHd1dzVvdTMzNjczM0ApZWdpNmhlN2RnNzMzPDM4OGdtXzZqay1wci9fLS01MTZzc2M2MF41YC9gMzIvXl9eLl46Yw%3D%3D&vl=&vr=,sonido original
arctwat,,1100000,245100,19900,2648,https://v16m.tiktokcdn.com/f13e25a976de26b6b1f27712ad9b08e2/5eec4400/video/tos/useast2a/tos-useast2a-ve-0068c003/ee388bc1319d423d8d82016fb2d063ca/?a=1233&br=2070&bt=1035&cr=0&cs=0&dr=0&ds=3&er=&l=20200618225002010189074020588D3D4C&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=andnNHZ5eXF1dDMzaTczM0ApOmlmaDs3OWQ6N2ZlM2Y5Z2dpMDBwMV9nb2dfLS1fMTZzc2MzL15hMy8vYzQ1LTBfYS86Yw%3D%3D&vl=&vr=,original sound
RepHypeHouse,@lancevideos another one! #trump2020 #fyp #therepublicanhypehouse,9100000,1400000,201300,47700,https://v16m.tiktokcdn.com/287729ff31e38878ed1ac6cfb46b29fd/5eec4412/video/tos/useast2a/tos-useast2a-pve-0068/5ee7e20afded48e99d3e84a410219cbe/?a=1233&br=2528&bt=1264&cr=0&cs=0&dr=0&ds=3&er=&l=20200618225002010189074020588D3D4C&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=ajpzPGdrdmg0dDMzZzczM0ApPGQ1ZDdmPDw5N2lpZTg6OGdlMmZuc2YucG9fLS02MTZzczYxNjZiYzNgXi9fXzE1NTM6Yw%3D%3D&vl=&vr=,original sound
CurlyHeadJustice😍‼️,Push the share button 4 times fast🙈 Read Bio❤️💯‼️ #fyp #foryoupage #xyzbca #dontletthisflop #viral,1000000,75600,18700,9235,https://v19.tiktokcdn.com/13d580942ddb5e9e7fefa7147de0774b/5eec4403/video/tos/useast2a/tos-useast2a-ve-0068c003/8cd3b37acbd04c74929d7e1c48aaccc0/?a=1233&br=2542&bt=1271&cr=0&cs=0&dr=0&ds=3&er=&l=20200618225002010189074020588D3D4C&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=MzR5N3h3Ojp2dTMzZjczM0ApaGg7ZjZmaTxoNzk5MzQ0OWdhaW9hL2pnal5fLS1eMTZzczFiNjNeLmI1NTM2YzAwMzA6Yw%3D%3D&vl=&vr=,son original
Pubby Longway,Even the rats staying clean😂😂😂 #fyp,2000000,429400,38800,3564,https://v19.tiktokcdn.com/9cf1110eb22cfb9708333a9b63885c35/5eec440b/video/tos/useast2a/tos-useast2a-ve-0068c004/f9861566956e4867b1f0615ee71524e5/?a=1233&br=2224&bt=1112&cr=0&cs=0&dr=0&ds=3&er=&l=20200618225002010189074020588D3D4C&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=ajkza2lpPGdydDMzMzczM0ApZTc7N2Y1aDtmNzNpZDM8PGdhcWNvL2ZfLjJfLS0xMTZzc2BiLjMwX2EyNDRhNGEtMDU6Yw%3D%3D&vl=&vr=,original sound
Icantellyoumyname,#greentwopurple,1200000,127300,403,548,https://v16m.tiktokcdn.com/1bf3945520c50fe87c84291e486ede1c/5eec4403/video/tos/useast2a/tos-useast2a-ve-0068c001/67de730661a4408dac7601ccc3190fa4/?a=1233&br=6480&bt=3240&cr=0&cs=0&dr=0&ds=3&er=&l=20200618225002010189074020588D3D4C&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=anJqOHY1bm07dTMzOjczM0ApZzMzNWk4NGQ1NzQzNGhkO2djaWwwZDNtNGdfLS1hMTZzcy4xNjFgMy1fYDRgYTFeLi86Yw%3D%3D&vl=&vr=,original sound
SheekWe,The braids are 🔥🔥🔥Check stylist out on @sheekwe Instagram page ! #sheekwe #hairstyle #knotlessboxbraids #hairstyles #braids #braidtutorial,112400,10800,2407,313,https://v19.tiktokcdn.com/b5fe1ec16b1875c3ba11fbd8e45c5a62/5eec4412/video/tos/useast2a/tos-useast2a-pve-0068/629129f37d304cc2a729c219b632dacc/?a=1233&br=4590&bt=2295&cr=0&cs=0&dr=0&ds=3&er=&l=20200618225002010189074020588D3D4C&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=anBsNmUzPGg7dTMzOzczM0ApOWRpNmU3ZWRnNzQ0NzxpaGdtcG9hX25vYzNfLS1iMTZzcy1eMWAuMjNgNi5gYTBiLy06Yw%3D%3D&vl=&vr=,Drip Too Hard
Cuddy,"Which one is it, Joe? Trump 2020 🇺🇸🤣 #fyp #foryoupage #funny #cute #trump2020 #maga",536400,62300,18200,1690,https://v19.tiktokcdn.com/0a7a449531bc0fcb8c2efe7e64d13869/5eec4413/video/tos/useast2a/tos-useast2a-ve-0068c003/8adb2ed8b0d84ca7a5dda735b9ae7e95/?a=1233&br=1758&bt=879&cr=0&cs=0&dr=0&ds=3&er=&l=20200618225002010189074020588D3D4C&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=M2xlczlyOml1dTMzMzczM0ApPGlpNTQ5O2RlNzQ0aTQ4ZWdjYHNrbDAvc2dfLS0uMTZzczRiNjU1NV5gXy5iLTE2YjU6Yw%3D%3D&vl=&vr=,original sound
Walker Goodsite,Duetting females till it gets above 0 #duet with @hannahstocking #fyp #itsaremix,983600,124100,134,1054,https://v19.tiktokcdn.com/d6b622a4cc2eae9c643c152c1e9a535d/5eec4409/video/tos/useast2a/tos-useast2a-pve-0068/da05bb6e748249afb9b53f6066a18cad/?a=1233&br=1416&bt=708&cr=0&cs=0&dr=0&ds=3&er=&l=20200618225002010189074020588D3D4C&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=amtveGloZ3M6dDMzNjczM0ApPGk4ZjVkOjw1N2VpOjs2PGcxMTE2NmJjXnBfLS0wMTZzc2AuL2EuXzFfNjItYjNjMWI6Yw%3D%3D&vl=&vr=,Trap Sax
Emily Krah,,546900,64300,5614,426,https://v16m.tiktokcdn.com/247dd29fa09e353ae69a27226015c86e/5eec43ff/video/tos/useast2a/tos-useast2a-ve-0068c004/a6375a3eb36047ea9c7c4a4c5e6781f1/?a=1233&br=1106&bt=553&cr=0&cs=0&dr=0&ds=3&er=&l=20200618225002010189074020588D3D4C&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=ajw5Z3F3ZWVqdDMzMzczM0ApNzhpZDg8Zzs7N2RpaDdkNGc1aWtuXzZpLjJfLS0vMTZzc2I2Mi0vMS0zMmMyLTYxYjA6Yw%3D%3D&vl=&vr=,Vibe (If I Back It Up)
emmanuel franco,i’ve been living under a rock and i just knew this don’t attack me please 😂 #fyp #foryoupage #fypg #learnfromme #drawing #viral,248500,8726,105,15,https://v19.tiktokcdn.com/62a3fd5f4a58eaa54fad4a49c38734de/5eec4404/video/tos/useast2a/tos-useast2a-ve-0068c003/f5bfa6b633e94b478137c59e92d6a12b/?a=1233&br=3430&bt=1715&cr=0&cs=0&dr=0&ds=3&er=&l=20200618225002010189074020588D3D4C&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=anR2ZzR4OzN3dTMzOzczM0ApNGVlZmhmPGRpNzxnZ2llNmdgcTVsLzFfcjNfLS1fMTZzc2AtMWM0XjNiNS9jL14tNS46Yw%3D%3D&vl=&vr=,original sound
iLamode,Gucci for Mother’s Day - #MakeMomSmile #gotthisforyou #retailtherapy #fashionhacks #fashion #gucci #fyp #foryoupage,163900,6764,7,19,https://v19.tiktokcdn.com/59eeacb9ff57faeec8574a8187ec02f7/5eec4402/video/tos/useast2a/tos-useast2a-pve-0068/f28cfaba63004b9bbe28b560a89a4d7d/?a=1233&br=1744&bt=872&cr=0&cs=0&dr=0&ds=3&er=&l=20200618225002010189074020588D3D4C&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=amZuZTozaWR2dDMzZzczM0ApaDxnOzhpOmU1Nzk0Zjs5OWdwaS5tYTY0cm5fLS02MTZzcy42NS5gNTVgYS40LmMzNC86Yw%3D%3D&vl=&vr=,I what it i got it
Ri,"this was all $30, I love the dollar storeeee #easterbirthday #easter #foryoupage #happyeaster #april #easterbasket #dollarstore #diy #aprilshowers",134100,6636,45,35,https://v16m.tiktokcdn.com/a5842f18c7a857411031b43443f90b0a/5eec4402/video/tos/useast2a/tos-useast2a-ve-0068c004/aed85adc542e49cfa2d27700a5acf69d/?a=1233&br=2644&bt=1322&cr=0&cs=0&dr=0&ds=3&er=&l=20200618225002010189074020588D3D4C&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=amY2dzg2aW44dDMzMzczM0ApMzVlOGllZmQ1N2k0ZTpnOGdkLmcycmFkcDRfLS0vMTZzczQyX15iYmA0NDBiYGNgMWI6Yw%3D%3D&vl=&vr=,original sound
Tyler John,#fyp #foryoupage,4000000,110500,695,358,https://v16m.tiktokcdn.com/d1030c83537757424a982b9977a84446/5eec4403/video/tos/useast2a/tos-useast2a-pve-0068/eeaaa3e92f8546119edba6f1d9d9e9cd/?a=1233&br=2770&bt=1385&cr=0&cs=0&dr=0&ds=3&er=&l=20200618225002010189074020588D3D4C&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=amk0OjNveGozdDMzNzczM0ApOmY2ZTo7OmU1N2g5NDQzNGdeaTY1Y24vYWtfLS1hMTZzcy5iXzBiYzM1YGM2MWJeYTE6Yw%3D%3D&vl=&vr=,original sound
DAVID DOBRIK,Thank you TikTok for my new shopping addicition hahah,23700000,5500000,43100,27100,https://v19.tiktokcdn.com/cf86c667b6b967e2f8f1773e16581322/5eec4407/video/tos/useast2a/tos-useast2a-ve-0068c002/f4c4826dcf2440e28832c169a72c1f3c/?a=1233&br=2502&bt=1251&cr=0&cs=0&dr=0&ds=3&er=&l=20200618225002010189074020588D3D4C&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=ajwzdThyOmpxdTMzPDczM0ApNmY4ZDY7ZWRmNzw5OTdlN2dkMms0bDBuZWJfLS0xMTZzcy40NGA2YzAvXmIvYWIwYzU6Yw%3D%3D&vl=&vr=,original sound
Hannah Berner,#getthelondonlook,196500,6884,399,52,https://v16m.tiktokcdn.com/b345bd99370f7b503501216cfa280ebe/5eec4401/video/tos/useast2a/tos-useast2a-ve-0068c001/06f32e8de6874432916119f8249e6cf2/?a=1233&br=2172&bt=1086&cr=0&cs=0&dr=0&ds=3&er=&l=20200618225002010189074020588D3D4C&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=MztmPGdsOjx1dDMzNjczM0ApOTxnO2Y4N2Q8Nzk8ZzU6Omduc2Y0NGE1Y3BfLS01MTZzczAyLmAxMTReLV8xLi9hMDY6Yw%3D%3D&vl=&vr=,Get the London look
user476721,#fyp #foryoupage #bored,478000,8243,32,26,https://v19.tiktokcdn.com/1b32c02b2033a90fef9e0494f2087d8e/5eec4402/video/tos/useast2a/tos-useast2a-pve-0068/801e8d6d26fc4058b95047f5f82fbcf6/?a=1233&br=2930&bt=1465&cr=0&cs=0&dr=0&ds=3&er=&l=20200618225002010189074020588D3D4C&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=M25sPGVwZDM7dDMzaTczM0ApOWU4OTMzO2RmNzZnOmdnOmdgLzRzX2dpcm5fLS1gMTZzczQzLi0wXjY2XjJiLzI1NTY6Yw%3D%3D&vl=&vr=,eat.my.dirt made this audio
Tyler Wilkins207,Perfect push-up marines have entered the chat. @miguelcaban @mandatoryfun @habitual_line_crosser #fyp #army #navy #marines #airforce #coastguard,424600,51600,9253,948,https://v19.tiktokcdn.com/de02808ff6d3af025f0ead783dc12a59/5eec440b/video/tos/useast2a/tos-useast2a-ve-0068c002/08da95c743c64e129ed08bc56b6f1257/?a=1233&br=2850&bt=1425&cr=0&cs=0&dr=0&ds=3&er=&l=20200618225002010189074020588D3D4C&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=anI5NTZkZXNqdTMzOjczM0ApO2g8N2dpOTs1NzU5Ozo8NWdpMDVwbWY1bGZfLS1hMTZzc181Y140X2M2XzM2YV8yLjI6Yw%3D%3D&vl=&vr=,original sound
Cassie Lou,Gotta keep the girls in line 🖤#cowsoftiktok #angus,2100000,323200,17700,802,https://v16m.tiktokcdn.com/520a00f5ee086499a8c2a04fcd99d3b2/5eec4413/video/tos/useast2a/tos-useast2a-pve-0068/7c545ca6964a4ae99016a468eba1305d/?a=1233&br=4700&bt=2350&cr=0&cs=0&dr=0&ds=3&er=&l=202006182250190101890731375E8E3009&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=MzU1bDw2b3k0dTMzPDczM0ApNmg0OWU8OWRmNzo7ODxoNmdzMjQyaTVmbGJfLS0uMTZzczVfM2NgYF9jLzJfLmBiNjE6Yw%3D%3D&vl=&vr=,som original
newmoon37,💕sushi #homegoods #familytime #stayathome #lifehack#fyp#goodideas #multifunction #sushi,8000000,162000,12900,823,https://v16m.tiktokcdn.com/bd701cdf3ffd35c2bbe0bc6bfaca5973/5eec4415/video/tos/useast2a/tos-useast2a-ve-0068c001/84b0485e7da642cb87cdd759ac55eafe/?a=1233&br=3606&bt=1803&cr=0&cs=0&dr=0&ds=3&er=&l=202006182250190101890731375E8E3009&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=M3VnMzhzZDtodTMzOjczM0ApNGg2Ojg7ZmU8N2U0ZjU6OGdgXjQuYi5zXmdfLS1jMTZzczQzXzJiNGMxMS9fLi5iNTE6Yw%3D%3D&vl=&vr=,Laxed (Siren Beat)
Big-E-dog,Reply to @watermelonsugarhigh31 oh dora,3900000,562100,4664,4143,https://v16m.tiktokcdn.com/c392eb45ebd09d74881c78c2fdbdd827/5eec4417/video/tos/useast2a/tos-useast2a-ve-0068c003/dec5f9f1307f43d9a8fb0008b751ac46/?a=1233&br=2860&bt=1430&cr=0&cs=0&dr=0&ds=3&er=&l=202006182250190101890731375E8E3009&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=M3E5OTRveGdwdTMzMzczM0ApMzo6Mzc5aTw8Nzg6ZTRpaWdraW1lY25uYGhfLS1jMTZzczBiMmBeMzEvNmFgY15iYTY6Yw%3D%3D&vl=&vr=,original sound
Taylan Seaman,Jesus is controversial?? #Jesus #Christian #fyp #foryou #PlantLover #church,1300000,423600,51900,9939,https://v16m.tiktokcdn.com/93642792ceb3282066213c9f37a8b46f/5eec4439/video/tos/useast2a/tos-useast2a-ve-0068c001/4c864b9a286848d1a0b91414885d1e24/?a=1233&br=2578&bt=1289&cr=0&cs=0&dr=0&ds=3&er=&l=202006182250190101890731375E8E3009&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=M2lmO2tuM3JqdTMzMzczM0ApNjxnPDk4M2VnNzs3aTZlZmdnNC9gX19ibGhfLS1iMTZzczAvYV9jLS0xMTYuLWNhMTU6Yw%3D%3D&vl=&vr=,original sound
********~~~~********,🤣🤣🤣,1500000,11200,2143,70,https://v16m.tiktokcdn.com/04511b603af99e0521435b7eeb5311c7/5eec4414/video/tos/useast2a/tos-useast2a-pve-0068/d33b4b7e1acf4333938df680735c4610/?a=1233&br=1394&bt=697&cr=0&cs=0&dr=0&ds=3&er=&l=202006182250190101890731375E8E3009&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=amp1OjtvcTRpczMzNzczM0ApaWg4Zjc7OztkN2Q7Ozw0ZmdmZm9lZ3MvYW9fLS1eMTZzcy8uYF9eX14vYGEvX2M1YF46Yw%3D%3D&vl=&vr=,sonido original
Anna Strickland,You’re the beautifulest! #foryoupage #fyp #foryou #dogsoftiktok #tiktokdogs #goldenretriever,180700,38900,988,82,https://v16m.tiktokcdn.com/c916dd49b836f0efe08546ddd1f44088/5eec4414/video/tos/useast2a/tos-useast2a-ve-0068c002/0cce17a7913444e1881fa729715e0751/?a=1233&br=2212&bt=1106&cr=0&cs=0&dr=0&ds=3&er=&l=202006182250190101890731375E8E3009&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=M25vODlveGptdDMzNDczM0ApZzY0NWQ6ZjxlNzpkOTo0Omc0YmphY25mcjJfLS0yMTZzczNjYV5fMC8uNF4xNDMwNWI6Yw%3D%3D&vl=&vr=,original sound
Bean,brOooOO #fyp #foryoupage #foryou #rip #bro,12400000,355900,467,419,https://v16m.tiktokcdn.com/9847b1d228aff679364e97a7e5062fdf/5eec4415/video/tos/useast2a/tos-useast2a-ve-0068c004/fc3ec585400c459883ee3839d9864654/?a=1233&br=4070&bt=2035&cr=0&cs=0&dr=0&ds=3&er=&l=202006182250190101890731375E8E3009&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=anMzbW5wNm9odTMzOzczM0ApNWg5PDk0aWU5NzRlZjs6NmdsaGFkZG9kbjJfLS1fMTZzc18vNS8tX2I2YmNiNjQ2NjY6Yw%3D%3D&vl=&vr=,original sound
Megan B.,Smoked queso!!! It’s THE BEST! 😍🤤 MUST TRY! #smokedqueso #tiktokchef #texanshelpingtexans #fyp,2200000,231000,59500,1210,https://v16m.tiktokcdn.com/26c118e926d18035e70a64d8ab915bb6/5eec4446/video/tos/useast2a/tos-useast2a-ve-0068c004/0c5a2961c14d40fb8df3cf6411f824a0/?a=1233&br=4608&bt=2304&cr=0&cs=0&dr=0&ds=3&er=&l=202006182250190101890731375E8E3009&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=ajhydzlrb2Q6dTMzOjczM0ApaDczZzVpM2VpNzRkNmZnZmc1bzQtcHFsLmVfLS0vMTZzczVhYWAyMWI1Ml81LWIxYzA6Yw%3D%3D&vl=&vr=,original sound
Destiny💕,#duet with @yk_destiny_,277800,32200,8975,49,https://v16m.tiktokcdn.com/6d77c7b4f076ae23c89a0f551bf71e1a/5eec4415/video/tos/useast2a/tos-useast2a-ve-0068c004/f3b75093511d48f29bafb3260a66c820/?a=1233&br=2110&bt=1055&cr=0&cs=0&dr=0&ds=3&er=&l=202006182250190101890731375E8E3009&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=M25qOnk1bmdzdDMzNjczM0ApaDhnO2Q5OTxmNzUzNTpoZGdxLWNtZDMuNnFfLS0tMTZzc19gLTAyNDIvMmEuMi8tYWM6Yw%3D%3D&vl=&vr=,original sound
Kierra Luv,She really threw out my food 😔,10800000,2600000,65200,9442,https://v16m.tiktokcdn.com/124b839fcefaaa0d641ff2c01071dfda/5eec441c/video/tos/useast2a/tos-useast2a-pve-0068/fc5123df4f3b44689713e92e3468e3af/?a=1233&br=2712&bt=1356&cr=0&cs=0&dr=0&ds=3&er=&l=202006182250190101890731375E8E3009&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=amltcjlydnh1dTMzPDczM0ApNGU3OTczZWQ3NztnZmRnPGdhNjE2YWBzcWRfLS0uMTZzczM1NTYwYV9fX2I0YjA2XzE6Yw%3D%3D&vl=&vr=,original sound
daquan,Lmfaoo (via: @kuaany) #WhatIdWear #fyp #foryou #foryoupage #lmao #lmfao,1900000,375500,4724,2126,https://v16m.tiktokcdn.com/48bfa8670e2e0e8ffe23c9ade745b8e4/5eec441a/video/tos/useast2a/tos-useast2a-pve-0068/6a6199e1706c4cfe92edc24f9b2735a1/?a=1233&br=2052&bt=1026&cr=0&cs=0&dr=0&ds=3&er=&l=202006182250190101890731375E8E3009&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=M3hldXFnPDVsdTMzNDczM0ApPDQzOWk6PGU7N2ZoNjU7Z2drbV8uNS5eYGhfLS0yMTZzcy42L2EzMGNeNDNeY2NgYjU6Yw%3D%3D&vl=&vr=,original sound
WuttaHoot Gaming,@gfuelenergy #modernwarfare #warzone #videogames #gaming #fyp,316000,27100,4122,85,https://v16m.tiktokcdn.com/499fd441c0e48932563402ad5e286ff4/5eec4418/video/tos/useast2a/tos-useast2a-ve-0068c003/6e488edad28f4c469029ae5854908e97/?a=1233&br=2410&bt=1205&cr=0&cs=0&dr=0&ds=3&er=&l=202006182250190101890731375E8E3009&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=MzM5NzVoZ2Q5dTMzPDczM0ApZmVoMzVoNmU8N2g6NDczZWc2NGtkNmJjcmNfLS0xMTZzc2IzLmBeYzVgNDY1YF8yMC06Yw%3D%3D&vl=&vr=,KOBE
em,I tried making this mac n cheese & it was sooooo good!!! (creds to @jessssicaaa17 ) #cooking #macncheese #earthday #keepingbusy,2400000,174800,31600,628,https://v16m.tiktokcdn.com/dcafdf8cab6f525db8ead54a90a33ce6/5eec442d/video/tos/useast2a/tos-useast2a-pve-0068/8ae96e6110b84c7ebdc918e4bb3038db/?a=1233&br=3310&bt=1655&cr=0&cs=0&dr=0&ds=3&er=&l=202006182250190101890731375E8E3009&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=M24zcDlzZDVodDMzaTczM0ApNTo0PGU7M2U7NzQ3Ozw2ZGdqYXE0Yi5rYWRfLS1fMTZzczBgNC1fLi4yLl8tNS0tMi46Yw%3D%3D&vl=&vr=,Surrender
Noah Ennis,These paintings are so much fun to create! #art #paint #paintingideas #artwork #artvideo #fyp #fypシ,2600000,212300,4247,625,https://v16m.tiktokcdn.com/382a5d8a03463b1def78b5b89c903f77/5eec441b/video/tos/useast2a/tos-useast2a-ve-0068c004/030e0bc40d9445b5b084d27cea6d36e6/?a=1233&br=1638&bt=819&cr=0&cs=0&dr=0&ds=3&er=&l=202006182250190101890731375E8E3009&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=amY2cTR1ZDc4dTMzPDczM0ApNjo4aDhoZjw8NzY1ZDdpN2dyLWFpZTZib2JfLS1iMTZzczUuNDBjNGBgNGNiMGItYC46Yw%3D%3D&vl=&vr=,Figure It Out
dont.slidetotheright,,5700000,264500,8922,2470,https://v16m.tiktokcdn.com/095714426695f95fd52b236ae73facc6/5eec441a/video/tos/useast2a/tos-useast2a-ve-0068c001/ca001e30b4004ca781a6501be3955300/?a=1233&br=1588&bt=794&cr=0&cs=0&dr=0&ds=3&er=&l=202006182250190101890731375E8E3009&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=M25kOmd4O3dldTMzNjczM0ApPDg5Z2lnN2U4N2Y1ZTVnZWcuanBwLzFfZGRfLS01MTZzc2I2YTFhMC0uLzM0Y2IyMF86Yw%3D%3D&vl=&vr=,Wipe It Down
kenyaa 💞,season 1 episode 2😂 #fyp,1100000,260300,4201,2419,https://v16m.tiktokcdn.com/6f6875ef6740507e8d818c7bf02e5cd7/5eec4419/video/tos/useast2a/tos-useast2a-ve-0068c002/591bb7ec63f24c379f2a6805c6931198/?a=1233&br=2062&bt=1031&cr=0&cs=0&dr=0&ds=3&er=&l=202006182250190101890731375E8E3009&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=M3Z0NDptdTo0dTMzMzczM0ApOmY1ZmY2O2VkNzM0Zmg7M2dibmg2NS4wcWhfLS0uMTZzc2BhYDIwXzVgYV9gXl9gYl46Yw%3D%3D&vl=&vr=,original sound
Kendall,“Where are the lemons are?” 🍋  #fyp #foryou #foryoupage,2700000,651800,14300,2242,https://v16m.tiktokcdn.com/af076b75007d3bd42a8990f9a0d1985b/5eec4433/video/tos/useast2a/tos-useast2a-pve-0068/0af265ee1c9246f8a983a4424bec579a/?a=1233&br=2624&bt=1312&cr=0&cs=0&dr=0&ds=3&er=&l=202006182250190101890731375E8E3009&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=amR0OG9nPHZldTMzZjczM0ApNzk6OTVpM2VpNzk8ZTQ1ZGcyLS1fNS5eMzZfLS1eMTZzczQtMy5hMDEvLV82XzNiYmA6Yw%3D%3D&vl=&vr=,original sound
abaker0955,#Paris#Lifewithafrenchie,80100,8710,2901,285,https://v16m.tiktokcdn.com/6ab7764a4f6763d1e3d6697cd92b2aae/5eec4428/video/tos/useast2a/tos-useast2a-pve-0068/47d7cb981b4a40b4b2f0198faefc787f/?a=1233&br=7578&bt=3789&cr=0&cs=0&dr=0&ds=3&er=&l=202006182250190101890731375E8E3009&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=M3d5Z3I1bmtxdTMzZTczM0ApOmU6Ozc7aDtoN2dnOTY2NWdvMTVvZDNtcGRfLS0wMTZzczIyYi9eXzEuNjAtYC0vNWA6Yw%3D%3D&vl=&vr=,original sound
